id2;defaulted (Failed to pay his bill);monthly_spend;customer_until
4849;TRUE;1273;14/04/13
4850;FALSE;578;NA
4851;FALSE;2575;NA
4852;FALSE;179;NA
4853;FALSE;65;NA
4854;FALSE;1345;17/03/14
4855;FALSE;9;20/07/14
4856;FALSE;920;NA
4857;FALSE;1810;NA
4858;TRUE;376;13/04/14
4859;TRUE;1074;17/06/15
4860;FALSE;793;NA
4861;FALSE;1465;NA
4862;FALSE;129;NA
4863;FALSE;1013;09/05/15
4864;TRUE;1121;06/05/14
4865;TRUE;3325;16/06/14
4866;FALSE;412;NA
4867;FALSE;126;NA
4868;FALSE;1103;13/01/14
4869;TRUE;1474;09/11/11
4870;FALSE;1454;NA
4871;TRUE;516;19/01/14
4872;FALSE;430;NA
4873;FALSE;161;NA
4874;TRUE;2334;08/01/13
4875;FALSE;723;NA
4876;FALSE;681;NA
4877;FALSE;9;NA
4878;FALSE;2586;NA
4879;FALSE;517;NA
4880;FALSE;5044;NA
4881;FALSE;1551;NA
4882;FALSE;59;NA
4883;TRUE;686;26/02/13
4884;FALSE;1572;24/06/15
4885;FALSE;2276;NA
4886;TRUE;206;04/10/12
4887;FALSE;590;NA
4888;FALSE;194;NA
4890;FALSE;796;NA
4891;FALSE;3915;04/11/14
4892;TRUE;434;13/06/14
4893;TRUE;361;19/08/12
4894;FALSE;1672;NA
4895;FALSE;296;12/01/14
4896;TRUE;1300;23/04/13
4897;FALSE;1479;NA
4898;FALSE;1040;NA
4899;FALSE;815;NA
4900;FALSE;235;22/06/14
4901;FALSE;1561;NA
4903;FALSE;1574;NA
4904;FALSE;1029;NA
4905;FALSE;2100;NA
4906;FALSE;147;NA
4907;FALSE;1601;NA
4908;FALSE;863;NA
4909;FALSE;1587;NA
4910;TRUE;576;21/11/14
4911;FALSE;49;19/04/15
4912;FALSE;317;NA
4913;FALSE;646;NA
4914;FALSE;358;NA
4915;FALSE;504;09/09/14
4916;FALSE;2427;NA
4917;FALSE;656;NA
4918;FALSE;76;NA
4919;FALSE;227;NA
4920;FALSE;10;NA
4921;FALSE;998;NA
4922;FALSE;2130;NA
4923;FALSE;321;NA
4924;TRUE;609;10/06/13
4925;TRUE;310;04/09/13
4926;FALSE;1006;NA
4927;TRUE;188;12/01/12
4928;FALSE;777;NA
4929;FALSE;583;03/08/14
4930;FALSE;1891;20/10/14
4931;TRUE;157;19/02/13
4932;FALSE;612;NA
4933;FALSE;586;NA
4935;TRUE;1972;14/11/13
4936;TRUE;64;14/08/15
4937;FALSE;639;NA
4938;TRUE;3445;15/02/15
4939;TRUE;566;12/09/14
4940;FALSE;1036;NA
4941;FALSE;189;NA
4942;FALSE;1217;NA
4943;FALSE;1253;NA
4944;FALSE;4;NA
4945;TRUE;413;17/03/15
4946;FALSE;1174;NA
4947;TRUE;1539;12/06/14
4948;FALSE;20;NA
4949;FALSE;122;NA
4950;FALSE;1769;NA
4951;TRUE;414;02/11/14
4952;FALSE;246;12/12/14
4953;TRUE;2180;24/03/15
4954;FALSE;1822;NA
4955;FALSE;3180;NA
4956;FALSE;2149;29/03/14
4957;FALSE;1413;14/05/14
4958;FALSE;448;NA
4959;FALSE;404;18/12/11
4960;TRUE;1093;07/01/13
4961;FALSE;332;16/07/15
4962;TRUE;1345;13/12/13
4963;FALSE;688;10/04/15
4964;FALSE;347;NA
4965;FALSE;694;NA
4966;FALSE;110;23/09/14
4967;TRUE;5453;04/07/15
4968;FALSE;1424;NA
4969;FALSE;37;NA
4970;FALSE;572;NA
4971;FALSE;61;NA
4972;FALSE;1420;14/07/15
4973;TRUE;3296;13/06/13
4974;FALSE;80;02/02/15
4975;FALSE;188;13/01/14
4976;TRUE;1251;16/06/15
4977;FALSE;411;NA
4978;TRUE;219;09/10/14
4979;FALSE;1461;NA
4980;FALSE;993;NA
4981;FALSE;345;07/08/13
4982;FALSE;1323;NA
4983;FALSE;2095;NA
4984;FALSE;85;NA
4985;TRUE;1927;16/05/14
4986;FALSE;1015;NA
4987;FALSE;749;NA
4988;FALSE;6037;NA
4989;FALSE;1000;NA
4990;FALSE;110;NA
4991;FALSE;1092;NA
4992;TRUE;1361;28/02/14
4993;FALSE;1232;NA
4994;FALSE;1557;NA
4995;FALSE;742;NA
4996;TRUE;755;04/09/15
4997;FALSE;653;NA
4998;FALSE;578;NA
4999;FALSE;1127;21/07/14
5000;FALSE;385;NA
5001;TRUE;470;26/05/14
5002;FALSE;688;03/11/12
5003;FALSE;45;18/12/12
5004;FALSE;1301;NA
5005;FALSE;1396;NA
5006;FALSE;329;NA
5007;FALSE;1743;NA
5008;FALSE;137;NA
5009;TRUE;729;26/12/14
5010;FALSE;1070;NA
5011;TRUE;397;23/04/14
5012;FALSE;1161;NA
5013;TRUE;1430;24/04/13
5014;FALSE;83;NA
5015;TRUE;1885;24/05/15
5016;FALSE;1085;06/07/15
5017;FALSE;3358;NA
5018;FALSE;220;NA
5019;TRUE;29;22/08/14
5020;FALSE;514;NA
5021;TRUE;1179;21/12/13
5022;FALSE;7841;NA
5023;FALSE;865;NA
5024;FALSE;600;NA
5025;FALSE;473;NA
5026;TRUE;1436;04/03/15
5027;FALSE;1302;NA
5028;FALSE;3396;NA
5029;FALSE;939;NA
5030;FALSE;760;NA
5031;TRUE;0;03/05/12
5032;TRUE;581;22/05/15
5033;FALSE;1303;NA
5034;FALSE;404;NA
5035;TRUE;600;30/04/14
5036;FALSE;141;NA
5037;FALSE;2071;NA
5038;FALSE;1110;NA
5039;FALSE;429;NA
5040;TRUE;599;11/03/14
5041;FALSE;236;05/12/14
5043;FALSE;833;NA
5044;FALSE;652;NA
5045;FALSE;1690;NA
5046;FALSE;349;NA
5047;FALSE;879;NA
5048;TRUE;1301;30/09/13
5049;FALSE;2221;31/07/15
5050;FALSE;1189;NA
5051;TRUE;180;15/07/14
5052;FALSE;5903;NA
5053;FALSE;1639;NA
5054;FALSE;316;NA
5055;FALSE;134;13/07/15
5056;FALSE;42;NA
5057;TRUE;1660;06/06/15
5058;FALSE;1016;NA
5059;FALSE;461;NA
5060;FALSE;1114;NA
5061;FALSE;583;NA
5062;FALSE;704;NA
5063;TRUE;2768;03/10/14
5064;FALSE;207;NA
5065;TRUE;428;30/03/13
5066;FALSE;759;02/01/15
5067;FALSE;1203;NA
5068;FALSE;1462;NA
5069;TRUE;1392;08/02/14
5070;FALSE;3458;NA
5071;FALSE;772;NA
5072;FALSE;472;NA
5073;FALSE;2360;NA
5074;TRUE;3007;24/09/14
5075;TRUE;1088;18/11/14
5076;FALSE;14;NA
5077;FALSE;303;NA
5078;FALSE;8422;NA
5079;FALSE;115;21/04/14
5080;FALSE;18;NA
5081;TRUE;252;27/10/13
5082;FALSE;636;NA
5083;FALSE;1073;NA
5084;FALSE;1548;NA
5085;FALSE;81;NA
5086;FALSE;410;NA
5087;FALSE;91;NA
5088;FALSE;38;24/09/14
5089;FALSE;239;NA
5090;FALSE;1458;NA
5091;TRUE;1323;28/02/15
5092;FALSE;55;NA
5093;FALSE;4494;15/12/14
5094;FALSE;1258;NA
5095;FALSE;2150;NA
5096;FALSE;1166;09/07/14
5097;FALSE;550;NA
5098;FALSE;846;NA
5099;TRUE;600;05/08/15
5100;FALSE;1011;NA
5101;FALSE;239;NA
5102;FALSE;1232;NA
5103;TRUE;0;18/11/13
5104;FALSE;314;NA
5105;FALSE;1138;05/07/12
5106;FALSE;103;NA
5107;TRUE;8874;16/03/13
5108;FALSE;114;NA
5109;TRUE;78;14/01/15
5110;FALSE;674;NA
5111;TRUE;1060;30/09/14
5112;FALSE;776;NA
5113;FALSE;1665;NA
5114;FALSE;2677;30/11/12
5115;TRUE;1331;27/01/14
5116;FALSE;2017;NA
5117;FALSE;428;04/10/14
5118;FALSE;861;NA
5119;FALSE;359;06/10/14
5120;FALSE;268;NA
5121;FALSE;2546;10/07/14
5122;FALSE;105;NA
5123;FALSE;1527;04/10/13
5124;FALSE;1966;NA
5125;FALSE;455;NA
5126;TRUE;1097;03/01/13
5127;FALSE;1838;NA
5129;FALSE;523;NA
5130;FALSE;260;16/09/13
5131;FALSE;988;03/11/14
5132;FALSE;718;NA
5133;FALSE;259;NA
5134;FALSE;354;NA
5135;FALSE;476;NA
5136;FALSE;307;NA
5137;FALSE;3086;NA
5138;TRUE;374;16/08/15
5139;FALSE;37;NA
5140;FALSE;90;NA
5142;FALSE;2609;NA
5143;FALSE;1343;10/11/13
5144;FALSE;432;NA
5145;FALSE;674;07/04/14
5146;FALSE;1141;NA
5147;FALSE;2231;20/09/14
5148;TRUE;1282;15/06/13
5149;FALSE;1293;NA
5150;FALSE;287;NA
5151;FALSE;115;NA
5152;FALSE;77;NA
5153;FALSE;1240;NA
5154;FALSE;298;NA
5155;FALSE;678;26/12/13
5156;FALSE;1145;NA
5157;TRUE;1334;13/06/15
5158;FALSE;619;NA
5159;TRUE;1250;22/11/13
5160;FALSE;1515;NA
5161;FALSE;746;NA
5162;FALSE;80;NA
5163;FALSE;282;NA
5164;FALSE;165;21/03/15
5165;FALSE;1000;NA
5166;FALSE;92;NA
5167;FALSE;2690;NA
5168;FALSE;330;NA
5169;FALSE;1299;27/09/13
5170;TRUE;997;01/04/14
5171;TRUE;1867;17/05/15
5172;FALSE;2067;11/04/15
5173;FALSE;494;NA
5174;FALSE;834;NA
5175;FALSE;1685;NA
5176;TRUE;1099;14/06/14
5177;FALSE;248;21/10/14
5178;TRUE;1118;15/07/15
5179;FALSE;466;NA
5180;FALSE;22;NA
5181;FALSE;1168;NA
5182;FALSE;72;NA
5183;TRUE;750;09/08/14
5184;FALSE;2426;NA
5185;FALSE;102;NA
5186;FALSE;40;NA
5187;FALSE;1047;NA
5188;FALSE;615;NA
5189;FALSE;463;NA
5190;FALSE;679;26/05/13
5191;TRUE;549;16/08/13
5192;FALSE;6;NA
5193;FALSE;2426;NA
5194;FALSE;325;NA
5195;FALSE;12;08/03/14
5196;FALSE;967;NA
5197;FALSE;55;NA
5198;FALSE;305;NA
5199;TRUE;275;02/10/14
5200;FALSE;997;NA
5201;FALSE;866;NA
5202;TRUE;1636;23/09/13
5203;FALSE;2025;NA
5204;FALSE;1369;NA
5205;FALSE;1410;NA
5206;FALSE;2861;02/12/14
5207;TRUE;368;04/01/15
5208;FALSE;262;NA
5209;FALSE;461;NA
5210;TRUE;19;01/07/13
5211;FALSE;5880;NA
5212;FALSE;625;NA
5213;FALSE;230;NA
5214;FALSE;1600;NA
5215;TRUE;1611;03/07/14
5216;FALSE;1872;25/05/15
5217;FALSE;2325;NA
5218;FALSE;1210;NA
5219;FALSE;422;NA
5220;FALSE;437;NA
5221;FALSE;3369;NA
5222;FALSE;658;NA
5223;FALSE;488;NA
5224;FALSE;3868;NA
5225;FALSE;994;NA
5226;FALSE;833;NA
5227;TRUE;1581;20/08/15
5228;TRUE;1183;04/11/13
5229;TRUE;1635;12/12/12
5231;FALSE;1263;28/08/13
5232;FALSE;1240;23/09/13
5233;TRUE;391;03/02/15
5234;FALSE;558;06/07/12
5235;FALSE;336;NA
5236;FALSE;40;NA
5237;TRUE;71;20/02/15
5238;FALSE;1053;NA
5239;TRUE;126;14/05/15
5240;FALSE;1261;NA
5241;TRUE;4086;10/06/14
5242;TRUE;466;19/11/12
5243;FALSE;1268;NA
5244;FALSE;773;NA
5245;FALSE;120;NA
5246;FALSE;953;NA
5247;TRUE;402;10/06/14
5248;FALSE;1322;NA
5250;FALSE;50;02/07/15
5251;FALSE;70;29/08/15
5252;FALSE;2265;NA
5253;TRUE;850;05/09/14
5254;FALSE;218;NA
5255;TRUE;1981;27/04/15
5256;FALSE;268;NA
5257;FALSE;327;NA
5258;TRUE;852;05/01/15
5259;TRUE;2813;04/01/12
5260;FALSE;10;NA
5261;FALSE;207;NA
5262;TRUE;1150;22/11/14
5263;FALSE;1341;NA
5264;TRUE;1349;19/07/13
5265;FALSE;149;NA
5266;FALSE;335;30/08/15
5267;TRUE;195;23/03/14
5268;FALSE;327;09/04/15
5269;TRUE;2664;11/11/14
5270;FALSE;2501;NA
5271;TRUE;538;21/04/13
5273;FALSE;10;NA
5274;FALSE;2296;NA
5275;FALSE;248;NA
5276;TRUE;225;06/04/14
5277;FALSE;2922;29/10/13
5278;FALSE;2756;NA
5279;FALSE;118;NA
5280;FALSE;550;NA
5281;FALSE;421;NA
5282;FALSE;692;NA
5283;TRUE;869;07/01/14
5284;FALSE;243;NA
5285;FALSE;156;NA
5286;FALSE;1353;NA
5287;FALSE;498;19/10/13
5288;TRUE;846;18/07/14
5289;FALSE;13;21/11/13
5290;FALSE;122;NA
5291;FALSE;3984;NA
5292;TRUE;1011;17/08/15
5293;FALSE;1094;NA
5294;TRUE;657;23/01/12
5295;FALSE;263;NA
5296;FALSE;1497;NA
5297;FALSE;765;NA
5298;FALSE;849;NA
5299;FALSE;1592;NA
5300;FALSE;484;NA
5301;FALSE;17;NA
5302;TRUE;1457;20/05/12
5303;FALSE;18;NA
5304;FALSE;913;NA
5305;FALSE;630;NA
5306;FALSE;463;NA
5307;TRUE;770;25/09/14
5308;FALSE;2251;27/10/13
5309;FALSE;706;NA
5310;FALSE;0;NA
5311;FALSE;742;NA
5312;FALSE;1179;NA
5313;FALSE;1378;NA
5314;FALSE;239;NA
5315;FALSE;1170;NA
5316;FALSE;1217;NA
5317;TRUE;2879;29/05/13
5318;FALSE;192;NA
5319;TRUE;1701;23/07/11
5320;FALSE;338;NA
5321;TRUE;390;03/09/14
5323;TRUE;2189;01/09/13
5324;FALSE;1440;NA
5325;FALSE;7256;NA
5326;FALSE;86;NA
5327;TRUE;359;10/09/15
5328;FALSE;2686;NA
5329;FALSE;1139;NA
5330;FALSE;247;NA
5331;TRUE;11;31/03/14
5332;FALSE;895;NA
5333;FALSE;3070;NA
5334;FALSE;1185;30/08/15
5335;TRUE;535;11/12/14
5336;FALSE;1825;NA
5337;FALSE;451;NA
5338;FALSE;576;NA
5339;FALSE;156;NA
5340;FALSE;1528;NA
5341;FALSE;1712;NA
5342;FALSE;510;NA
5343;FALSE;238;NA
5344;TRUE;1387;08/09/15
5345;FALSE;555;NA
5346;FALSE;1136;NA
5347;TRUE;297;15/01/15
5348;FALSE;1041;29/06/15
5349;TRUE;149;01/01/15
5350;FALSE;222;NA
5351;FALSE;2660;NA
5352;TRUE;39;30/05/13
5353;FALSE;91;NA
5354;FALSE;368;27/01/15
5356;FALSE;1288;NA
5357;FALSE;171;NA
5358;TRUE;335;12/07/13
5359;TRUE;1079;21/07/15
5360;FALSE;28;NA
5361;FALSE;137;NA
5362;TRUE;1484;10/06/15
5363;FALSE;545;NA
5364;FALSE;1529;NA
5365;TRUE;1200;11/10/13
5367;FALSE;294;NA
5368;TRUE;1517;10/03/15
5369;FALSE;1653;NA
5370;FALSE;870;NA
5371;FALSE;371;NA
5372;FALSE;236;NA
5373;FALSE;123;NA
5374;TRUE;622;14/10/14
5375;FALSE;615;NA
5376;FALSE;225;NA
5377;FALSE;517;NA
5378;FALSE;1441;NA
5379;TRUE;53;12/08/14
5380;TRUE;211;19/11/14
5381;TRUE;189;28/10/14
5382;FALSE;403;NA
5383;TRUE;1656;03/09/15
5384;FALSE;1203;NA
5385;FALSE;468;NA
5386;TRUE;431;26/03/13
5387;FALSE;1370;NA
5388;FALSE;351;NA
5390;TRUE;188;01/11/14
5391;FALSE;3101;NA
5392;FALSE;1595;NA
5393;FALSE;67;NA
5394;FALSE;1729;06/09/15
5395;FALSE;1977;NA
5396;TRUE;2567;20/01/15
5398;FALSE;1019;NA
5399;FALSE;6;NA
5400;FALSE;299;02/05/14
5401;FALSE;849;NA
5402;FALSE;7;NA
5403;FALSE;800;NA
5404;TRUE;528;17/12/14
5405;FALSE;1;NA
5406;FALSE;3465;NA
5407;FALSE;880;NA
5408;FALSE;213;09/09/15
5409;FALSE;661;NA
5410;FALSE;251;NA
5411;FALSE;1400;27/06/14
5412;FALSE;961;NA
5413;FALSE;1664;NA
5414;FALSE;469;NA
5415;FALSE;739;NA
5416;FALSE;899;02/10/14
5417;FALSE;604;NA
5418;FALSE;871;NA
5419;TRUE;6871;01/05/15
5420;FALSE;1779;NA
5421;FALSE;377;NA
5422;FALSE;1149;NA
5423;FALSE;331;NA
5424;TRUE;659;05/07/15
5425;TRUE;288;12/01/13
5426;TRUE;8261;20/02/13
5427;TRUE;329;09/11/13
5428;TRUE;235;19/08/14
5429;FALSE;351;NA
5430;FALSE;1215;27/10/13
5431;FALSE;375;NA
5432;FALSE;887;NA
5433;FALSE;1582;NA
5434;TRUE;1212;11/08/14
5435;FALSE;517;NA
5436;FALSE;1897;NA
5437;TRUE;1820;07/01/14
5438;FALSE;913;NA
5439;FALSE;103;NA
5440;FALSE;1035;NA
5441;FALSE;1764;18/06/13
5442;FALSE;678;23/10/12
5443;FALSE;127;NA
5444;FALSE;4;NA
5445;FALSE;748;16/12/14
5446;TRUE;1551;24/04/14
5447;FALSE;0;NA
5448;FALSE;1064;NA
5449;FALSE;1739;NA
5450;FALSE;829;NA
5451;TRUE;261;05/07/14
5452;FALSE;1257;NA
5453;FALSE;900;NA
5454;TRUE;8202;14/07/15
5455;FALSE;1728;09/03/13
5456;FALSE;149;NA
5457;FALSE;1555;26/01/14
5458;TRUE;602;13/10/13
5459;FALSE;1035;NA
5460;FALSE;1031;NA
5461;FALSE;375;NA
5462;TRUE;334;09/10/13
5463;FALSE;105;NA
5464;FALSE;1577;NA
5465;FALSE;1800;NA
5466;FALSE;1262;NA
5467;FALSE;475;NA
5468;FALSE;197;NA
5469;TRUE;467;09/02/13
5470;FALSE;316;NA
5471;FALSE;21;NA
5472;TRUE;1577;06/01/15
5473;FALSE;730;NA
5474;FALSE;202;NA
5475;FALSE;814;29/10/14
5476;FALSE;380;NA
5477;FALSE;2274;NA
5478;FALSE;1055;NA
5479;TRUE;1111;13/05/13
5480;FALSE;2254;NA
5481;FALSE;492;NA
5482;FALSE;187;NA
5483;FALSE;446;NA
5484;TRUE;2980;30/11/14
5485;TRUE;97;29/11/11
5486;FALSE;694;NA
5487;FALSE;753;NA
5488;FALSE;17;NA
5489;FALSE;0;NA
5490;FALSE;126;NA
5491;FALSE;1834;NA
5492;FALSE;2242;NA
5493;FALSE;936;27/08/13
5494;FALSE;2;NA
5495;FALSE;1074;NA
5496;TRUE;33;21/01/15
5497;FALSE;1059;NA
5498;FALSE;5395;NA
5499;TRUE;1037;07/12/14
5500;FALSE;62;NA
5501;FALSE;89;NA
5502;FALSE;1823;NA
5503;FALSE;2278;NA
5504;FALSE;1991;NA
5505;FALSE;362;NA
5506;TRUE;503;29/01/15
5507;FALSE;31;NA
5508;TRUE;839;11/02/13
5509;FALSE;522;NA
5510;FALSE;480;NA
5511;FALSE;48;NA
5512;FALSE;236;NA
5513;TRUE;2714;15/10/14
5514;FALSE;346;NA
5515;FALSE;156;NA
5516;TRUE;987;08/11/14
5517;FALSE;288;NA
5518;FALSE;258;NA
5519;FALSE;1752;NA
5520;FALSE;348;NA
5521;FALSE;1052;NA
5522;FALSE;2230;NA
5523;FALSE;1526;NA
5524;FALSE;1264;NA
5525;TRUE;494;21/04/15
5526;FALSE;328;16/04/14
5527;FALSE;1035;13/07/15
5528;FALSE;191;NA
5529;FALSE;299;NA
5530;FALSE;1189;NA
5531;TRUE;3047;28/07/13
5532;FALSE;703;NA
5533;FALSE;570;NA
5534;TRUE;1462;30/11/12
5535;TRUE;2426;03/12/11
5536;FALSE;1055;NA
5537;FALSE;1300;NA
5538;FALSE;423;NA
5539;FALSE;806;NA
5540;FALSE;355;04/06/14
5541;FALSE;1150;NA
5542;TRUE;1495;22/10/13
5543;FALSE;2033;NA
5544;FALSE;859;NA
5545;FALSE;1260;NA
5546;FALSE;257;NA
5547;FALSE;500;NA
5548;FALSE;1067;NA
5549;FALSE;948;NA
5550;FALSE;2252;NA
5551;TRUE;265;05/07/15
5552;FALSE;1858;26/03/15
5553;FALSE;1060;NA
5554;FALSE;829;NA
5555;FALSE;3476;30/05/14
5556;FALSE;1981;NA
5557;FALSE;100;NA
5558;FALSE;1109;10/07/15
5559;FALSE;429;NA
5560;FALSE;2460;NA
5561;FALSE;118;NA
5562;FALSE;498;NA
5563;FALSE;17;NA
5564;TRUE;3016;25/07/13
5565;FALSE;1627;NA
5566;FALSE;1098;NA
5567;FALSE;585;NA
5568;FALSE;1899;NA
5569;FALSE;378;NA
5570;FALSE;747;09/01/15
5571;FALSE;126;NA
5572;TRUE;683;20/11/14
5573;FALSE;1207;NA
5574;FALSE;4054;NA
5575;TRUE;796;02/01/14
5576;FALSE;1405;NA
5577;FALSE;101;NA
5578;FALSE;1122;NA
5579;FALSE;2735;28/02/15
5580;FALSE;425;07/09/14
5581;FALSE;381;03/12/14
5582;FALSE;976;NA
5583;FALSE;33;30/09/14
5584;FALSE;820;NA
5585;FALSE;749;NA
5586;TRUE;295;15/12/13
5587;FALSE;1873;NA
5588;FALSE;1077;NA
5589;FALSE;204;NA
5590;FALSE;1625;10/09/14
5591;FALSE;208;NA
5592;TRUE;829;26/04/12
5593;FALSE;4042;11/02/15
5594;FALSE;521;NA
5595;FALSE;2148;NA
5596;TRUE;15062;04/06/14
5597;FALSE;1169;NA
5598;FALSE;3188;NA
5599;FALSE;1422;NA
5600;FALSE;1237;24/11/14
5601;FALSE;1956;NA
5602;FALSE;990;NA
5603;FALSE;756;NA
5604;TRUE;209;20/08/15
5605;FALSE;550;NA
5606;TRUE;61;28/06/15
5607;FALSE;238;NA
5608;FALSE;1108;NA
5609;FALSE;1413;NA
5610;FALSE;2841;NA
5611;FALSE;1262;NA
5612;FALSE;78;NA
5613;FALSE;1008;NA
5614;FALSE;389;13/08/14
5616;FALSE;24;01/11/13
5617;FALSE;246;NA
5618;TRUE;455;27/12/14
5619;FALSE;833;NA
5620;FALSE;1156;NA
5621;FALSE;1242;NA
5622;FALSE;1128;NA
5623;FALSE;500;NA
5624;FALSE;599;NA
5625;FALSE;3214;NA
5626;FALSE;1065;NA
5627;TRUE;209;12/06/14
5628;FALSE;2486;27/12/14
5629;TRUE;481;03/07/15
5630;FALSE;2415;NA
5631;FALSE;2437;NA
5632;FALSE;249;NA
5633;FALSE;1257;23/01/15
5634;FALSE;467;NA
5635;FALSE;1771;NA
5636;TRUE;1020;09/07/14
5637;FALSE;894;NA
5638;FALSE;2747;NA
5639;FALSE;610;NA
5640;FALSE;562;17/08/14
5641;TRUE;1963;22/09/12
5642;FALSE;529;NA
5643;FALSE;508;NA
5644;FALSE;1946;17/05/15
5645;FALSE;904;23/10/12
5646;FALSE;301;NA
5647;FALSE;519;NA
5648;FALSE;287;NA
5649;FALSE;1845;NA
5650;FALSE;671;NA
5651;TRUE;2060;17/12/14
5652;FALSE;104;NA
5653;TRUE;1460;28/03/15
5654;TRUE;2518;09/06/14
5655;TRUE;7704;25/06/15
5656;TRUE;222;18/07/15
5657;FALSE;1122;NA
5658;TRUE;81;16/05/12
5659;FALSE;1468;NA
5660;FALSE;31;NA
5661;FALSE;46;NA
5662;TRUE;1754;10/06/14
5663;FALSE;655;NA
5664;FALSE;1455;NA
5665;FALSE;1210;NA
5666;FALSE;484;04/10/12
5667;FALSE;805;NA
5668;FALSE;145;18/11/14
5669;FALSE;1162;NA
5670;TRUE;192;16/05/13
5671;FALSE;1107;NA
5672;TRUE;1156;17/07/15
5673;FALSE;414;NA
5674;FALSE;347;NA
5675;FALSE;1136;08/04/15
5676;FALSE;2144;NA
5677;FALSE;1212;NA
5678;FALSE;251;NA
5679;FALSE;600;15/03/14
5680;FALSE;1076;20/01/15
5681;FALSE;0;NA
5682;FALSE;48;NA
5683;FALSE;1822;NA
5685;FALSE;996;NA
5686;FALSE;1390;NA
5687;FALSE;1000;NA
5688;FALSE;344;NA
5689;FALSE;179;26/07/15
5690;FALSE;979;NA
5691;FALSE;1593;NA
5692;FALSE;784;NA
5693;FALSE;829;24/03/14
5694;FALSE;57;NA
5695;FALSE;1714;NA
5696;FALSE;88;NA
5697;FALSE;1440;NA
5698;FALSE;519;NA
5699;FALSE;28;NA
5700;FALSE;573;NA
5701;FALSE;301;21/07/15
5702;FALSE;742;NA
5703;FALSE;807;NA
5704;FALSE;3001;NA
5705;TRUE;1017;27/11/13
5706;FALSE;1205;08/05/15
5707;FALSE;975;11/05/15
5708;FALSE;505;NA
5709;FALSE;1250;NA
5710;TRUE;143;08/04/13
5711;FALSE;432;NA
5712;FALSE;1023;NA
5713;TRUE;1252;26/07/14
5714;FALSE;83;NA
5715;TRUE;1199;21/08/12
5716;TRUE;425;27/02/12
5717;FALSE;42;NA
5718;FALSE;474;NA
5719;FALSE;0;NA
5720;FALSE;898;NA
5721;FALSE;1571;NA
5722;TRUE;1019;11/09/13
5723;TRUE;1070;16/01/14
5724;FALSE;455;NA
5725;FALSE;678;NA
5726;FALSE;928;NA
5727;FALSE;9178;25/06/15
5728;TRUE;412;05/07/13
5729;FALSE;1906;NA
5730;FALSE;1018;NA
5731;FALSE;45;NA
5732;FALSE;21;NA
5733;FALSE;759;03/07/15
5734;FALSE;1000;NA
5735;FALSE;215;NA
5736;FALSE;355;01/04/13
5737;FALSE;102;NA
5738;FALSE;287;NA
5739;TRUE;1191;26/01/13
5740;FALSE;417;NA
5741;FALSE;4961;11/03/15
5742;TRUE;392;16/02/13
5743;FALSE;160;NA
5744;TRUE;21;03/12/13
5745;TRUE;1244;24/08/14
5746;FALSE;125;NA
5747;TRUE;937;14/01/12
5748;FALSE;2529;NA
5749;FALSE;33;NA
5750;FALSE;4479;NA
5751;FALSE;70;NA
5752;FALSE;458;NA
5753;FALSE;277;14/08/15
5755;FALSE;1133;NA
5756;FALSE;2005;NA
5757;FALSE;1419;NA
5758;TRUE;751;22/02/13
5760;FALSE;863;17/07/14
5761;FALSE;1038;NA
5762;FALSE;43;NA
5763;FALSE;2205;NA
5764;FALSE;628;NA
5765;FALSE;713;NA
5766;FALSE;912;NA
5767;FALSE;2727;NA
5768;FALSE;1242;NA
5769;FALSE;98;NA
5770;TRUE;1025;22/07/14
5771;TRUE;359;18/01/15
5772;TRUE;154;04/12/12
5773;FALSE;91;NA
5774;FALSE;1167;NA
5775;FALSE;232;NA
5776;TRUE;2739;04/01/14
5777;FALSE;999;NA
5778;FALSE;555;NA
5779;FALSE;24;NA
5780;FALSE;76;NA
5781;FALSE;261;NA
5782;FALSE;1083;NA
5783;TRUE;174;23/07/15
5784;FALSE;680;NA
5785;FALSE;773;14/05/15
5786;TRUE;627;25/09/13
5789;FALSE;474;NA
5790;FALSE;123;NA
5791;FALSE;522;NA
5792;TRUE;1980;05/12/13
5793;FALSE;772;NA
5794;TRUE;3630;14/12/13
5795;TRUE;1161;24/06/15
5796;TRUE;375;02/10/13
5797;FALSE;2468;19/10/12
5798;TRUE;30;15/09/14
5799;FALSE;1553;NA
5800;FALSE;1323;NA
5801;FALSE;1258;NA
5802;FALSE;1890;NA
5803;FALSE;33;11/08/13
5804;FALSE;221;NA
5805;FALSE;1419;NA
5806;FALSE;970;NA
5807;FALSE;253;NA
5808;FALSE;113;NA
5809;FALSE;2106;NA
5810;FALSE;93;NA
5811;FALSE;640;25/08/15
5812;FALSE;763;NA
5813;TRUE;158;23/05/14
5814;FALSE;223;NA
5815;FALSE;1438;NA
5816;FALSE;903;NA
5817;FALSE;15;NA
5818;FALSE;1908;NA
5819;FALSE;34;NA
5820;FALSE;105;NA
5821;TRUE;107;02/04/15
5822;FALSE;780;NA
5823;FALSE;1506;NA
5824;TRUE;1122;22/02/15
5825;FALSE;1294;08/03/14
5826;FALSE;186;NA
5827;FALSE;697;NA
5828;FALSE;191;19/06/14
5829;FALSE;2433;26/01/15
5830;FALSE;1111;NA
5831;FALSE;1287;NA
5832;FALSE;1088;NA
5833;FALSE;1789;NA
5834;FALSE;63;NA
